150317|1308|海丰国际|hk
150508|1308|海丰国际|hk
150609|1308|海丰国际|hk
150706|1308|海丰国际|hk
150707|1308|海丰国际|hk
150817|1308|海丰国际|hk
150227|3369|秦港股份|hk
150313|3369|秦港股份|hk
150703|3369|秦港股份|hk
150706|3369|秦港股份|hk
150708|3369|秦港股份|hk
150310|688|中国海外发展|hk
150312|688|中国海外发展|hk
150311|688|中国海外发展|hk
150618|688|中国海外发展|hk
150729|688|中国海外发展|hk
150730|688|中国海外发展|hk
150803|688|中国海外发展|hk
150212|6869|长飞光纤光缆|hk
150506|6869|长飞光纤光缆|hk
150708|6869|长飞光纤光缆|hk
110819|99999999|HSI|hk
110923|99999999|HSI|hk
111118|99999999|HSI|hk
111216|99999999|HSI|hk
150818|99999999|HSI|hk
150312|848|茂业国际|hk
150320|848|茂业国际|hk
150824|848|茂业国际|hk
150625|8271|环球数码|hk
150629|8271|环球数码|hk
150625|601766|中国中车|sh
150619|601766|中国中车|sh
150626|601766|中国中车|sh
150202|1766|中国中车|hk
150616|1766|中国中车|hk
150629|1766|中国中车|hk
150708|1766|中国中车|hk
150625|2878|晶门科技|hk
150626|2878|晶门科技|hk
150629|2878|晶门科技|hk
150703|2878|晶门科技|hk
150619|2673|西部证券|sz
150313|981|中芯国际|hk
150626|90|琥珀能源|hk
150605|109|金威资源|hk
150721|109|金威资源|hk
150706|260|幸福控股|hk
150313|299|中讯软件|hk
150821|299|中讯软件|hk
150703|376|瑞东集团|hk
150706|376|瑞东集团|hk
150325|686|联合光伏|hk
150326|686|联合光伏|hk
150706|686|联合光伏|hk
150708|686|联合光伏|hk
150630|715|中泛控股|hk
150702|715|中泛控股|hk
150311|934|中石化冠德|hk
150312|934|中石化冠德|hk
150313|934|中石化冠德|hk
150703|934|中石化冠德|hk
150616|1011|泰凌医药|hk
150626|1011|泰凌医药|hk
150515|1036|万科置业海外|hk
150805|1036|万科置业海外|hk
150209|1053|重庆钢铁股份|hk
150210|1053|重庆钢铁股份|hk
150910|1053|重庆钢铁股份|hk
150209|1280|汇银家电|hk
150707|1280|汇银家电|hk
150507|1302|先健科技|hk
150703|1302|先健科技|hk
150708|1302|先健科技|hk
150206|2308|研祥智能|hk
150325|2308|研祥智能|hk
150703|2308|研祥智能|hk
150708|2308|研祥智能|hk
150623|2389|正峰集团|hk
150119|3836|和谐汽车|hk
150120|3836|和谐汽车|hk
150703|3836|和谐汽车|hk
150706|6839|云南水务|hk
150323|6899|联众|hk
150609|6899|联众|hk
150616|8068|新宇国际|hk
150630|8068|新宇国际|hk
150203|8083|创新支付|hk
150206|8083|创新支付|hk
150211|8083|创新支付|hk
150608|8083|创新支付|hk
150609|8083|创新支付|hk
150707|8095|北大青鸟|hk
150504|8356|中国新华|hk
150505|8356|中国新华|hk
150506|8356|中国新华|hk
150629|8356|中国新华|hk
150206|8132|中油港燃|hk
150409|8132|中油港燃|hk
150618|601099|太平洋|sh
150619|601099|太平洋|sh
150728|2380|中国电力|hk
150826|1030|新城发展控股|hk
150727|2208|金风科技|hk
150821|1308|海丰国际|hk
150806|601318|中国平安|sh
150727|386|中国石化|hk
150727|1288|农业银行|hk
150826|2550|千红制药|sz
151222|439|光启科学|hk
150821|498|保华集团|hk
151211|665|海通国际|hk
150904|699|神州租车|hk
150727|750|兴业太阳能|hk
150904|818|高阳科技|hk
150929|906|中粮包装|hk
150817|1778|彩生活|hk
150722|1788|国泰君安|hk
150820|2018|瑞声科技|hk
150728|3389|亨得利|hk
150824|2380|中国电力|hk
150803|806|惠理集团|hk
150730|3988|中国银行|hk
150820|2628|中国人寿|hk
150727|992|联想集团|hk
150817|90|琥珀能源|hk
150813|934|中石化冠德|hk
150812|1036|万科置业海外|hk
150813|3836|和谐汽车|hk
150818|8083|创新支付|hk
150824|154|北京发展|hk
150817|598|中国外运|hk
150730|600030|中信证券|sh
150810|857|中国石油|hk
150804|1398|工商银行|hk
150703|16|上证50|sh
150722|16|上证50|sh
150826|10|上证180|sh
150820|601288|农业银行|sh
150826|1385|上海复旦|hk
150825|1886|汇源果汁|hk
150820|601818|光大银行|sh
150806|600028|中国石化|sh
150824|1035|BBI生命科技|hk
150804|3337|安东油田服务|hk
150821|1|深发展A|sz
150818|600015|华夏银行|sh
160211|8068|新宇国际|hk
150731|16|上证50|sh
150824|1349|复旦张江|hk
150818|3393|威胜集团|hk
150820|1088|中国神华|hk
150806|2318|中国平安|hk
